stock,week,model,RMSE,MAE,MedAE,MAPE(%),SMAPE(%),QLIKE
8382,1,"EGARCH(p=2,o=2,q=1,Normal)",0.0006869311196165822,0.0005158575064684299,0.00039055857274477787,34.85319861752301,31.476314052835818,-5.43261147148058
8382,2,"EGARCH(p=2,o=2,q=1,Normal)",0.00045568275773507174,0.00032915040267178313,0.0002438032800784857,30.305229319141922,27.743115858622108,-5.7878417695338396
8382,3,"EGARCH(p=2,o=2,q=1,Normal)",0.00024426059734687845,0.00017592936291254945,0.00012972290496388142,31.172657352270317,28.78847208616805,-6.445391025964035
8382,4,"EGARCH(p=2,o=2,q=1,Normal)",0.000598498471175582,0.0004122674313812225,0.0003115825295884983,25.108380794090607,23.637824422011565,-5.406732529610183
8382,5,"EGARCH(p=2,o=2,q=1,Normal)",0.0003251087437985245,0.00022912714658601712,0.00015603901692539011,30.50818302682654,27.75624126900083,-6.147892825811574
8382,6,"EGARCH(p=2,o=2,q=1,Normal)",0.00029260151846398737,0.0002221601201757709,0.00017764256811852517,31.072296471569867,28.50589747034318,-6.200176845879237
8382,7,"EGARCH(p=2,o=2,q=1,Normal)",0.00024729683554071776,0.00017641691265371057,0.0001420777526241801,24.663101958503365,23.552794047558876,-6.232541717591321
8382,8,"EGARCH(p=2,o=2,q=1,Normal)",0.0004866901603811645,0.0003610191934692009,0.000263434248771851,19.34559299781606,18.45533498298781,-5.273572897400208
8382,9,"EGARCH(p=2,o=2,q=1,Normal)",0.0007224546813387345,0.0005459190471448945,0.00045966672928064896,17.315817586044364,16.492573204089066,-4.724724915862095
8382,10,"EGARCH(p=2,o=2,q=1,Normal)",0.0003765118657005007,0.0002946778204430309,0.00023130966776425217,25.186717272169588,23.48415684918551,-5.698169056067975
8382,11,"EGARCH(p=2,o=2,q=1,Normal)",0.000644533608199873,0.00036401348535438076,0.0002739968893460561,25.670542343698795,24.151974482626965,709.3514941718415
