,stock,week,model,R2,RMSE,MAE,MedAE,MAPE(%),SMAPE(%),QLIKE
175,104919.0,5,Naive,0.482143336988641,7.476669136454154e-05,5.785943578249928e-05,4.60432775879069e-05,23.219173317851975,21.481900451584544,2.947035798122477
176,104919.0,9,AR-EWMA,0.38033097299940166,0.00024878431939025664,0.00019681541281632779,0.0001610351328274485,20.004072820880108,17.827891081823044,5.740514755418267
177,104919.0,9,Naive,0.22413297660889064,0.000278379182962477,0.00021700431382654334,0.00017891185756145926,20.83136394240072,19.835682261913817,5.7745745729487465
178,104919.0,14,AR-EWMA,0.23615976965586305,6.9251964009602e-05,5.270276143384116e-05,4.8639224494560616e-05,22.364865610411304,20.334973202408147,2.909662291333152
179,104919.0,14,Naive,0.26823917676008424,6.778216055316754e-05,4.6051338183345636e-05,3.225623545352274e-05,17.764409250428002,18.037295606187577,2.936954822811612
180,104919.0,18,AR-EWMA,-0.6144594451262029,0.00014533617021403875,0.00011944017783028315,0.00010297137172447682,36.667079499238376,29.43369277960386,3.717961081087608
181,104919.0,18,Naive,-0.24691004835069452,0.00012772552725607737,9.774771771938245e-05,7.913745622863011e-05,25.565501753101987,27.48769310075939,3.8393185372579093
182,104919.0,19,AR-EWMA,-1.2148140357037067,0.0001988422098526832,0.00016631256656284146,0.0001472491989021532,59.34306935625212,42.66223285038548,3.496788192952407
183,104919.0,19,Naive,-0.012058844861107865,0.00013441348144557178,8.784038860846449e-05,5.5147283563314254e-05,25.342417485854046,24.77746669639824,3.3539820792610198
184,104919.0,24,AR-EWMA,0.287050575703635,0.00012879735822290253,9.242803457030927e-05,6.75912165925523e-05,24.651628961568566,23.51123380129484,3.7422953166023185
185,104919.0,24,Naive,0.26673657215485247,0.00013061937647538456,9.466146479421101e-05,7.22965313388557e-05,25.22941798967412,24.45489813368904,3.7777287559972828
186,104919.0,26,AR-EWMA,-1.0276291671205366,8.916800381138378e-05,7.884541212923988e-05,7.697786990046853e-05,49.85892628260736,38.43213919036338,2.3122671487771447
187,104919.0,26,Naive,-0.1892732087022051,6.82897616747148e-05,4.2649800611337715e-05,2.406200892467517e-05,22.130744104302185,20.971513055673338,2.2044767497566067
188,104919.0,28,AR-EWMA,0.15048162843896606,0.00012627533990394992,9.382046428610676e-05,7.281119454686575e-05,27.400332609518756,26.680452389537823,3.5959355712670913
189,104919.0,28,Naive,0.2816697058812724,0.00011611658366480702,8.705535119549448e-05,6.646817638705278e-05,25.412386652799096,24.391630445990938,3.5430843717677805
190,104919.0,29,AR-EWMA,0.042875794219666696,6.447912051187552e-05,5.011265469208469e-05,4.606523096757166e-05,27.165170150076868,23.431086718687,2.514082745551765
191,104919.0,29,Naive,-0.005651292528693341,6.609348670518865e-05,4.353119993395729e-05,2.667866422494075e-05,20.765862671156757,20.418531014343912,2.5662365075054425
192,104919.0,32,AR-EWMA,0.2803923596511855,6.659360149814059e-05,5.550548262024452e-05,5.404211686439249e-05,38.56822193304647,30.73366016201297,2.0553278703674036
193,104919.0,32,Naive,0.4709555312971879,5.709929013624786e-05,4.1260466988854915e-05,2.7462947841220996e-05,25.71678486578861,23.010712823039977,2.017607893663033
194,104919.0,35,AR-EWMA,0.5626420357564501,5.919330389098898e-05,4.463544974861631e-05,3.9150856120000185e-05,28.384193361775328,24.259736216825754,2.1584578996048
195,104919.0,35,Naive,0.5874262716647296,5.749165967541684e-05,3.882362315765798e-05,2.7829890307469672e-05,21.121868046815024,21.164368148917752,2.2090210906080023
196,104919.0,38,AR-EWMA,0.2574162686148853,9.677251188159638e-05,8.236259836423352e-05,8.045185676222481e-05,40.33986718695304,31.683418529724694,2.872427849893677
197,104919.0,38,Naive,0.41093119262830957,8.619107789435977e-05,6.055477109409626e-05,4.540303474265333e-05,24.522165581241097,24.464902844208144,2.9058162640235783
