stock,week,model,R2,RMSE,MAE,MedAE,MAPE_pct,QLIKE
22771,28,XGBoost,0.8917316246057889,8.603529749130027e-05,5.794051593183337e-05,3.8261785721487403e-05,14.881679965299416,-6.898601769828563
22771,28,Naive,-0.05894915348675012,0.0002690688412602435,0.00020628854657869357,0.0001710331848686015,63.20700015623776,-6.741329639998314
22771,29,XGBoost,0.877475665620621,8.01042251540441e-05,5.874153725332888e-05,4.61873575370215e-05,18.425495726645103,-7.0410504005012005
22771,29,Naive,-0.8108419181067628,0.0003079530555051566,0.00020466387313492103,0.00012642731081268757,70.87841550447914,-6.806701236903695
22771,33,XGBoost,0.9106241630508012,7.570226857871192e-05,5.57511580411862e-05,4.463746357021974e-05,15.642165398487858,-6.953603586443421
22771,33,Naive,0.3440868301904054,0.00020507938617991082,0.0001501591575727386,0.00011511750975136993,42.81618356168094,-6.8102867390023905
22771,34,XGBoost,0.8136774422670698,0.0001391885805561386,8.20499101274632e-05,5.288613302709469e-05,20.85966465359146,-6.954148088636209
22771,34,Naive,-0.0902878626108361,0.00033669872822675615,0.0002423086484006224,0.00017081097712490228,75.89242042892212,-6.734638718382985
22771,35,XGBoost,0.9144634826250455,7.207884102345788e-05,5.4777832991244396e-05,4.276408175915995e-05,16.070248141930346,-6.963909984399978
22771,35,Naive,-0.4118429120038305,0.00029283649617643407,0.00020474156339120262,0.00013833247857502408,57.68851782735342,-6.772336538300609
22771,37,XGBoost,0.7791783505345434,0.00012450468409321033,7.527937946670957e-05,5.5650800041021425e-05,17.46552007818643,-6.867774209851213
22771,37,Naive,-0.31955036319187036,0.0003043531851742089,0.00020727181126468125,0.00014247933676114137,51.98519417138048,-6.643850153223025
22951,4,XGBoost,0.9550792092796984,0.00012046513020157135,9.190384272726574e-05,7.226886536945015e-05,8.505917703726812,-5.860575461289096
22951,4,Naive,0.12003241650520446,0.0005331764946470055,0.0004140629501484896,0.0003170088257627927,42.18867291710304,-5.781371999108159
22951,8,XGBoost,0.9454487222828909,0.00015017129082079,8.480420413097162e-05,5.9384726074410284e-05,7.560491179916787,-5.900586003878488
22951,8,Naive,0.4921874538825851,0.0004581800374946475,0.0002975938348086698,0.00021658579173145138,28.835952798971064,-5.815138569937068
22951,10,XGBoost,0.9328617666759078,6.65677629296335e-05,4.7332004447760994e-05,3.6559761548697964e-05,7.395224191645437,-6.415965906819575
22951,10,Naive,0.06978319856761639,0.0002477827664869656,0.0001921544968882358,0.0001505323034692982,32.617636260004275,-6.3534097555214
22951,11,XGBoost,0.9046713133494653,0.0001152255214592204,6.784822657765622e-05,4.457895596543532e-05,7.784064667148462,-6.143401825086125
22951,11,Naive,0.39388992323551675,0.0002905444804975478,0.00022320297557464942,0.0001792475930872075,30.51983662544308,-6.085824252314708
22951,15,XGBoost,0.9001055993733261,8.514946765365615e-05,5.700858618454362e-05,3.9520277489314636e-05,15.113776328725198,-6.839227663313349
22951,15,Naive,0.3208094671872098,0.000222027708280242,0.00016275740630908192,0.0001234801825666218,40.02151241045339,-6.769739793875141
22951,21,XGBoost,0.9776569446799857,4.303962378516671e-05,3.0934158091855124e-05,2.3728962972266462e-05,8.408354250180109,-6.953366425968816
22951,21,Naive,-4.539066397236863,0.0006776656487971567,0.00036419108446229055,0.00010480050940660763,82.37274540719855,-6.771393944584436
22951,23,XGBoost,0.9738646140164964,4.87903284719836e-05,3.1416461386414506e-05,2.3056308454259534e-05,8.711252961119179,-6.987998929188812
22951,23,Naive,0.5538530468105585,0.000201585016461085,0.00013376683718308014,6.90908124940023e-05,34.07940418150104,-6.920156810638267
22951,29,XGBoost,0.8642363035010566,9.501054495288803e-05,6.163363498235368e-05,4.35333559030982e-05,9.441775227333567,-6.46723720338538
22951,29,Naive,-0.5180958717193036,0.00031770904681987616,0.00022734581887729562,0.00013301127954179883,37.72234788600746,-6.3950437062949375
22951,30,XGBoost,0.9322506586775231,6.461169132676897e-05,4.630335919869603e-05,3.259501474600187e-05,11.015636286378317,-6.76199681448593
22951,30,Naive,0.311499890944534,0.0002059731342904346,0.00016431591762206959,0.00013280057132012877,42.28904157479603,-6.690028776250887
48219,4,XGBoost,0.92418842073256,0.00015413074868123635,0.00011660936623675087,9.176855584883798e-05,12.026942977858633,-5.919241962948975
48219,4,Naive,0.24304841219087037,0.00048702983696681437,0.0003817940209476115,0.0003073816441917698,38.60133736138675,-5.735911667686124
48219,6,XGBoost,0.9048760863864022,8.261329176664435e-05,6.257639692380279e-05,4.9019617180464964e-05,14.239595570984095,-6.66933608786088
48219,6,Naive,-0.5977651756086069,0.0003385801927176699,0.00026426458603070037,0.0002041680801573665,60.429899672746735,-6.527782610351646
48219,12,XGBoost,0.81061864923024,9.604394554890823e-05,7.47557505464916e-05,6.436680827181498e-05,12.488867200124455,-6.377967241031538
48219,12,Naive,-0.859848870360288,0.000300981786441083,0.0002417785863217279,0.00021113992817585597,39.55237816638139,-6.196043643772896
48219,14,XGBoost,0.8964139077692084,9.147012472614767e-05,6.569971996652862e-05,4.753979446943415e-05,16.454497708199195,-6.783741330597229
48219,14,Naive,-0.7108275012449825,0.0003717334632861948,0.00028453567151955083,0.0002085230840911949,78.62611498492656,-6.610085987696714
48219,16,XGBoost,0.9133609652899697,8.820926240524431e-05,6.703629593813984e-05,5.3565419624317356e-05,13.89180089713403,-6.647035610699702
48219,16,Naive,0.22486276985669618,0.00026384367437087673,0.0001989697101328286,0.0001541087906971188,44.25510162831493,-6.5278455848582855
48219,20,XGBoost,0.9142608786942905,7.540200288937577e-05,5.583026707712714e-05,4.504041773870462e-05,12.478806025128343,-6.748219073090172
48219,20,Naive,-0.4625686214897786,0.0003114235806434134,0.00022940961059126017,0.00016409719355311156,54.51639071628033,-6.629950461768439
48219,21,XGBoost,0.9014402806500151,8.062938941975059e-05,5.8996546463762386e-05,4.532841847324878e-05,12.00347164793721,-6.652418630876928
48219,21,Naive,-1.7847062115408319,0.0004285814143713564,0.0002939988518311791,0.00018167292030367443,63.593648974450254,-6.528695439515332
48219,25,XGBoost,0.9343482433458641,7.572314343474682e-05,5.526786277774523e-05,4.2417073678790076e-05,13.94627840559895,-6.82153193078814
48219,25,Naive,-0.7699029607092576,0.0003931698316328018,0.0002840784462884475,0.0001998849092525883,76.57610075165499,-6.586739057672571
48219,29,XGBoost,0.8791077437014563,9.964912905181511e-05,7.432942310633766e-05,5.6253354558004353e-05,16.00206372701149,-6.695578019794117
48219,29,Naive,0.21039618130020843,0.00025467064348977576,0.0002043129940699991,0.00017328403217567004,50.42484227832661,-6.582311058332468
48219,38,XGBoost,0.9517695389748406,6.247765716139109e-05,4.7582820178901804e-05,3.6339861162395414e-05,13.115060353939862,-6.903083954831809
48219,38,Naive,0.24658467315785848,0.00024693420639096,0.0001778074890450163,0.00011361887924518288,47.13020179677035,-6.792924006161447
50200,5,XGBoost,0.8875716324222203,2.253123730197883e-05,1.568716808508654e-05,1.1307378311098335e-05,8.352345662967362,-7.640738548800767
50200,5,Naive,-2.8662439658990246,0.0001321270433636838,9.360552229397158e-05,6.233455810801845e-05,50.54798819410378,-7.536334304481293
50200,14,XGBoost,0.8953283217830073,2.310157316108348e-05,1.4307121351271609e-05,8.985575806453119e-06,9.266959375122331,-7.898174321271515
50200,14,Naive,-0.4904231818809208,8.717295341085542e-05,5.7222892511271833e-05,3.335054128702106e-05,38.097376480534706,-7.817260353211689
50200,21,XGBoost,0.8827841855537604,2.606592142854381e-05,1.6059226462079713e-05,1.0586188926033783e-05,10.40974916847299,-7.908846684163726
50200,21,Naive,-8.918438944834188,0.0002397737519984738,0.00013374825407680896,4.045463015974343e-05,83.04292715750012,-7.682172362174508
50200,26,XGBoost,0.9579873227273971,1.5839445595671457e-05,8.25185867758152e-06,6.139689092391001e-06,7.081906476561738,-8.149131033270217
50200,26,Naive,-1.225594586490962,0.0001152850057876199,6.521926312258303e-05,2.2854431844477822e-05,53.06098462652133,-8.026968224223404
104919,4,XGBoost,0.9773912709657121,6.438008333667708e-05,4.892141277910879e-05,3.915654285277829e-05,6.451789794566628,-6.220470941440547
104919,4,Naive,0.5823394405420856,0.0002767102157872496,0.0002046082202644268,0.00015009958051429495,27.670376656647132,-6.160096968310293
104919,5,XGBoost,0.9784959868801886,2.1727535452415948e-05,1.5467235201850122e-05,1.1718147391968949e-05,5.848506324122068,-7.306195813006126
104919,5,Naive,0.6851521212654902,8.3138291384648e-05,6.529424494980245e-05,5.288698432668454e-05,27.517500634282744,-7.261905598269166
104919,9,XGBoost,0.9884592090201136,8.245090137669031e-05,6.31961666645856e-05,4.844671671860976e-05,6.147661958789318,-5.881029540365573
104919,9,Naive,0.8272706606247346,0.0003189779599406795,0.00024857328712210374,0.00019757542968361347,23.75810176352699,-5.84901806692741
104919,14,XGBoost,0.9737356057169769,2.2770440933027453e-05,1.5567381995157784e-05,1.2357413711329494e-05,6.128192340363935,-7.320211928478789
104919,14,Naive,0.768624861628601,6.758434225744475e-05,4.83051360131117e-05,3.527126128726366e-05,18.88262637221401,-7.294329866777494
104919,18,XGBoost,0.9432721275064839,2.726265800687488e-05,2.0395768802540232e-05,1.6951361094030796e-05,5.642993809147599,-6.95475530224096
104919,18,Naive,-0.9473979581751983,0.00015973397626227123,0.00012401894640458097,8.916931775760503e-05,32.79739353436078,-6.87113159040931
104919,19,XGBoost,0.9580709539679862,2.9681812363515086e-05,2.179766414500794e-05,1.6401942148030877e-05,8.00632296794876,-7.137529058902932
104919,19,Naive,-1.0057513658117987,0.00020529173867269432,0.00014110805166544374,7.794834385828894e-05,40.764640829863886,-7.05015164854558
104919,24,XGBoost,0.9287152009793482,4.082824652892401e-05,2.3753359733161978e-05,1.4260102072803744e-05,5.6886958738982605,-6.940698809113297
104919,24,Naive,0.13867748976117056,0.00014192050976379132,0.0001125442721338332,9.95702046174002e-05,32.168874050312006,-6.879516173482955
104919,26,XGBoost,0.9930223387432509,1.709544946574908e-05,1.1265219554862863e-05,8.407934450656898e-06,6.6911243081044995,-7.703198237540099
104919,26,Naive,0.8297267584584065,8.444983094117057e-05,5.4751015028865696e-05,2.937710378805721e-05,28.014227229030702,-7.644366571866667
104919,28,XGBoost,0.938699919756028,3.4467634280661977e-05,2.1007365925561198e-05,1.4374912115934778e-05,5.871340987386824,-7.040490090347708
104919,28,Naive,-0.24696542788565568,0.0001554562406590276,0.00011901551558290016,9.504094265820159e-05,35.51752177037778,-6.948445769748991
104919,29,XGBoost,0.9865197068178121,2.0535655012712603e-05,1.2395923860783732e-05,9.114352794190232e-06,5.790284686073001,-7.531628729828308
104919,29,Naive,0.823984965473954,7.420510322036067e-05,5.2079181629248e-05,3.64409153913692e-05,25.924828112766008,-7.482247224250013
104919,32,XGBoost,0.9957404186986368,1.4201871934639858e-05,1.036751502556222e-05,8.067021797100436e-06,6.687677006036252,-7.785763697095441
104919,32,Naive,0.882655386727268,7.454074261859352e-05,5.6423958980017004e-05,4.086373843784428e-05,34.935217982788394,-7.73100272208739
104919,35,XGBoost,0.9896924143515758,2.133097177121225e-05,1.1914346660972312e-05,8.20239574783091e-06,6.301506499803142,-7.715085022499122
104919,35,Naive,0.9074385205176226,6.392155166603287e-05,4.563407412895869e-05,3.3930000837859915e-05,26.210679403510824,-7.672584545436848
104919,38,XGBoost,0.9806139378624491,2.2985991267084876e-05,1.608786312896326e-05,1.268379219164151e-05,6.703887147763695,-7.381381559088966
104919,38,Naive,0.6967787480149878,9.09071945627258e-05,6.809228238252489e-05,5.292061490113214e-05,28.316994336152813,-7.335587468224609
